1.792400533651414274e-02 7.788209723840409937e-02 1.278619520866467740e-01 1.773250648795468565e-01 2.267268438740667746e-01 2.763837350852306196e-01 3.262007225734883109e-01 3.759792866731466732e-01 4.255804169052138097e-01 4.752770478920125830e-01 5.251030129530753765e-01 5.748157131742739345e-01 6.244339489289710832e-01 6.741922580172152735e-01 7.238403880777491972e-01 7.736003376599087655e-01 8.230563416262524079e-01 8.724732701925479450e-01 9.216012592371152223e-01 9.662925475593514557e-01
1.889579402656054591e-02 7.790600246435171183e-02 1.276312579718184848e-01 1.771645364769545705e-01 2.268681606037523113e-01 2.765396567863271926e-01 3.261817951386792869e-01 3.757574124760547085e-01 4.256890939235896121e-01 4.752714983945949268e-01 5.249001589656958622e-01 5.747394956374668462e-01 6.243460902367407028e-01 6.741028618806930162e-01 7.238131767635404001e-01 7.737550249211785358e-01 8.229560343297048775e-01 8.722563542843062567e-01 9.215457698419434740e-01 9.656093720823818449e-01
1.884302862839546538e-02 7.887878177601816143e-02 1.275283774007361925e-01 1.771539496292110771e-01 2.268053176342746391e-01 2.762990437145919631e-01 3.262587530899824229e-01 3.757354770501412089e-01 4.255348464251505480e-01 4.751701157664695030e-01 5.249508321218767648e-01 5.746999228189418885e-01 6.245055454455258337e-01 6.742210500286822672e-01 7.240317097382430456e-01 7.734528128123941970e-01 8.227807786861083272e-01 8.725117209370816251e-01 9.215911605246588367e-01 9.656647157043569685e-01
1.841264374547340807e-02 7.877771933921541569e-02 1.278332183950138534e-01 1.772792213011740170e-01 2.268645792900984282e-01 2.764067484594248669e-01 3.261300762455117130e-01 3.756962987531229370e-01 4.256931239774235931e-01 4.752942215073305832e-01 5.249850332809680165e-01 5.746727427033089253e-01 6.243284874089477521e-01 6.740652209363690028e-01 7.238829618727190551e-01 7.734058108933905551e-01 8.228229346424422719e-01 8.720899388975694722e-01 9.219405758925310890e-01 9.651478421476283875e-01
1.853981123552985930e-02 7.795527501653876090e-02 1.275586265602479952e-01 1.771836966726320073e-01 2.266952633953539520e-01 2.763578567234116767e-01 3.261137346487313904e-01 3.758275703088491126e-01 4.255298668037778564e-01 4.751472351097970614e-01 5.249791489316497639e-01 5.747151302149335894e-01 6.244960129042346209e-01 6.740043962105524145e-01 7.238765743654232976e-01 7.733750261923078018e-01 8.229543698599829371e-01 8.725783661179646877e-01 9.220200146353162429e-01 9.665444344757093686e-01
1.903542781130927036e-02 7.820965549047034782e-02 1.275617677356399859e-01 1.769810988216088676e-01 2.267255905461475207e-01 2.763771418719762063e-01 3.259809200892301861e-01 3.759358853406303824e-01 4.255293634795594970e-01 4.752439744901941765e-01 5.251072061854954454e-01 5.748216371005119285e-01 6.245128824065799833e-01 6.743644566760071957e-01 7.239348340175941754e-01 7.734264398307387767e-01 8.230257809362492294e-01 8.728897525700863858e-01 9.215268570706955931e-01 9.654093464671231750e-01
2.048717935792764705e-02 7.816902267554465267e-02 1.275459165527669525e-01 1.771784893943572081e-01 2.268198506210444276e-01 2.765360155601002123e-01 3.260459609585826257e-01 3.758458548576896763e-01 4.254885875031880760e-01 4.751820484120127808e-01 5.249403950057909274e-01 5.746353956464756996e-01 6.242290919231990864e-01 6.739733743359526130e-01 7.236892704230483142e-01 7.735052783161669998e-01 8.229841807037516777e-01 8.725239356846591354e-01 9.221867832784640395e-01 9.661473520392943604e-01
2.061514814919979469e-02 7.814991892535917695e-02 1.268028516492909763e-01 1.771431756720739936e-01 2.267488727897568612e-01 2.765567878559458403e-01 3.261042250433462408e-01 3.757314223129950559e-01 4.254422776012108942e-01 4.751666064462540806e-01 5.248974222673102874e-01 5.746452344614924046e-01 6.243933891176638440e-01 6.740724758526158711e-01 7.235918234912727121e-01 7.734182038877827070e-01 8.228431105427286285e-01 8.723355322459747097e-01 9.223814421278115905e-01 9.654834614760942069e-01
2.059497788298581336e-02 7.833811572745419394e-02 1.278155437836139829e-01 1.771337443896275066e-01 2.269371831575064113e-01 2.764363717410223686e-01 3.260693103198280540e-01 3.756427329585262931e-01 4.254008322032027389e-01 4.751726016096484706e-01 5.249158124008710402e-01 5.747306504381486381e-01 6.242594053033426738e-01 6.741185495419991236e-01 7.236523132069568875e-01 7.734436160022509776e-01 8.228534372515938777e-01 8.722823033292088635e-01 9.211472446888341326e-01 9.651710159633354325e-01
2.047079614056154101e-02 7.828463299431574762e-02 1.279944578317942505e-01 1.767283995342824598e-01 2.268046543365555001e-01 2.763586042637272144e-01 3.260261008153647611e-01 3.756663078868954786e-01 4.253619687249092229e-01 4.752027664074013891e-01 5.248805219957665136e-01 5.746192045058339248e-01 6.242342049082723054e-01 6.741939737478732653e-01 7.238084496642283039e-01 7.736943881281128643e-01 8.228795543974203319e-01 8.721183530075135026e-01 9.211321930856141149e-01 9.654373877876780696e-01
2.047340175050022665e-02 7.790879276716621005e-02 1.276504338175012410e-01 1.772313568186416055e-01 2.267632303859827558e-01 2.765199135802370867e-01 3.260678424102923523e-01 3.759809331229444496e-01 4.254621666364702959e-01 4.753151068177177141e-01 5.249785490735923155e-01 5.746972511987591403e-01 6.244964971090000150e-01 6.740424123777641885e-01 7.239554393926561637e-01 7.738409264269806576e-01 8.227119194356312670e-01 8.721639540932624168e-01 9.211685274297347625e-01 9.651389328869462991e-01
2.003307645578735266e-02 7.857759592711144325e-02 1.277013364916170790e-01 1.772279541199265895e-01 2.267091739527480887e-01 2.763358131441490673e-01 3.259916519212118224e-01 3.757820457206453857e-01 4.255172613029121753e-01 4.751569550273177511e-01 5.249131804335462892e-01 5.746924328265459181e-01 6.244581717437265311e-01 6.742150172806622432e-01 7.235082706490657545e-01 7.733224436225996090e-01 8.226574096174409378e-01 8.724663329544498636e-01 9.215021716967798371e-01 9.648734104457766803e-01
2.093425961923210329e-02 7.857285266269309343e-02 1.279748578238235346e-01 1.769965239223033338e-01 2.269288784930815206e-01 2.762170577247483050e-01 3.259939538959946703e-01 3.758441273381775694e-01 4.255068106870278366e-01 4.752253950011043893e-01 5.249925692650986297e-01 5.747335972922390512e-01 6.243747897317806217e-01 6.741279939192598158e-01 7.236778637953880100e-01 7.733690315423925599e-01 8.232529209589660724e-01 8.730527718625541445e-01 9.219596430914824836e-01 9.658305855292264042e-01
2.102862430336108895e-02 7.780249892496486630e-02 1.275747068297001796e-01 1.769488612956659768e-01 2.265790688088102911e-01 2.764203147044084763e-01 3.261299058177936638e-01 3.758251026792660543e-01 4.253249205586937531e-01 4.751795982112904659e-01 5.249713728550903236e-01 5.745636294862026539e-01 6.243946955536602283e-01 6.740080020169528785e-01 7.235406085098847750e-01 7.735862307691330209e-01 8.230479549828747521e-01 8.727315597844190753e-01 9.219180254946619524e-01 9.651550727085520531e-01
2.173914248070438204e-02 7.849707990796241097e-02 1.276262438617638828e-01 1.768942634541797732e-01 2.265621382160519504e-01 2.761687261433274365e-01 3.260429152508009798e-01 3.757159816020831378e-01 4.254845815957026822e-01 4.752662987817634632e-01 5.248080869959925732e-01 5.747296364002442148e-01 6.243093694024303142e-01 6.740291335282657670e-01 7.235956339178739594e-01 7.736120892258034898e-01 8.231481788522849730e-01 8.721806559882575582e-01 9.216719463535453238e-01 9.654318207213927749e-01
2.144137116772160470e-02 7.832985561962897691e-02 1.276203245409295306e-01 1.774040168774539405e-01 2.267416646223470722e-01 2.764166242483608316e-01 3.259659526231372673e-01 3.756649879323672447e-01 4.252948802499346148e-01 4.750417170569220526e-01 5.247155024675919099e-01 5.746621283298596339e-01 6.244323211754551073e-01 6.740889389120796604e-01 7.238287698656549196e-01 7.734111422931984059e-01 8.230799350575543905e-01 8.725725079622308478e-01 9.219666911337968118e-01 9.652190587471014549e-01
2.093197261917523200e-02 7.819115015357169796e-02 1.276185146236172296e-01 1.770155765146843863e-01 2.268720045774965666e-01 2.764170428655051137e-01 3.261607324214914616e-01 3.756959830773754505e-01 4.253773150889362809e-01 4.751110718186160042e-01 5.247486978639360755e-01 5.745762077316953764e-01 6.242909604943239765e-01 6.740522858650563887e-01 7.238430535921913656e-01 7.733447581637417079e-01 8.230580652673106234e-01 8.721869040872683998e-01 9.222606206468829670e-01 9.647684441809039058e-01
2.106351225887950415e-02 7.850141988058627340e-02 1.274060043476512305e-01 1.770392444224373474e-01 2.267127296709218476e-01 2.765081040648809663e-01 3.259797091436062999e-01 3.756875002670497787e-01 4.255694848068142799e-01 4.751831348183699344e-01 5.249786121849130405e-01 5.745938248289079731e-01 6.242850535411338386e-01 6.739981711032535516e-01 7.235946646953909100e-01 7.735767277711255163e-01 8.229586350636977077e-01 8.724546297886058843e-01 9.215647412342782285e-01 9.659660384410062584e-01
2.186976920678698755e-02 7.840552863491666302e-02 1.281461481140536984e-01 1.771715000683432850e-01 2.266414285039322629e-01 2.761529120648514302e-01 3.260575557810445613e-01 3.756839439793874247e-01 4.253218269817751751e-01 4.751727981197312878e-01 5.248804593747095071e-01 5.745383295504538079e-01 6.242442926241449364e-01 6.738363536423512823e-01 7.237011840524129047e-01 7.735444458730261763e-01 8.232789940268513407e-01 8.726442621248052811e-01 9.217671619493351676e-01 9.654242171911004977e-01
2.176020990645887929e-02 7.840689744432030595e-02 1.280841939135589080e-01 1.771591245157511096e-01 2.265108910839200018e-01 2.764483204857738352e-01 3.260656979734319894e-01 3.757915895145226282e-01 4.255137981482269294e-01 4.752960704029124406e-01 5.249893542203918351e-01 5.746971727499625704e-01 6.243909253939489146e-01 6.740328044181144174e-01 7.238241613541120945e-01 7.734138619863165642e-01 8.229565638119858972e-01 8.726293920948073879e-01 9.213274563154368879e-01 9.650059145010621009e-01
